Soort,Type,Code,Match,MinOpp (ha),AfstandBiotopen (m),Dispersiecap (m)
nachtzwaluw,voortplanting,sg,bevat,25.0,50.0,nan
nachtzwaluw,voortplanting,rbbsg,bevat,25.0,50.0,nan
nachtzwaluw,bos,9190,bevat,25.0,50.0,nan
nachtzwaluw,bos,pa,bevat,25.0,50.0,nan
nachtzwaluw,bos,pm,bevat,25.0,50.0,nan
nachtzwaluw,bos,pp,bevat,25.0,50.0,nan
nachtzwaluw,bos,rbbppm,bevat,25.0,50.0,nan
nachtzwaluw,bos,qs,bevat,25.0,50.0,nan
ooievaar,voortplanting,1130,bevat,300.0,50.0,nan
ooievaar,voortplanting,1140,bevat,300.0,50.0,nan
ooievaar,voortplanting,1320,bevat,300.0,50.0,nan
ooievaar,voortplanting,hc,bevat,300.0,50.0,nan
ooievaar,voortplanting,2190,bevat,300.0,50.0,nan
ooievaar,voortplanting,6410,bevat,300.0,50.0,nan
ooievaar,voortplanting,rbbhc,bevat,300.0,50.0,nan
ooievaar,voortplanting,hj,bevat,300.0,50.0,nan
ooievaar,voortplanting,hm,bevat,300.0,50.0,nan
ooievaar,voortplanting,6230,bevat,300.0,50.0,nan
ooievaar,voortplanting,hme,bevat,300.0,50.0,nan
ooievaar,voortplanting,hp,bevat,300.0,50.0,nan
ooievaar,voortplanting,1310,bevat,300.0,50.0,nan
ooievaar,voortplanting,1330,bevat,300.0,50.0,nan
ooievaar,voortplanting,hp+,bevat,300.0,50.0,nan
ooievaar,voortplanting,rbbkam,bevat,300.0,50.0,nan
ooievaar,voortplanting,rbbzil,bevat,300.0,50.0,nan
ooievaar,voortplanting,hpr,bevat,300.0,50.0,nan
ooievaar,voortplanting,hr,bevat,300.0,50.0,nan
ooievaar,voortplanting,6430,bevat,300.0,50.0,nan
ooievaar,voortplanting,hu,bevat,300.0,50.0,nan
ooievaar,voortplanting,6120,bevat,300.0,50.0,nan
ooievaar,voortplanting,6510,bevat,300.0,50.0,nan
ooievaar,voortplanting,hx,bevat,300.0,50.0,nan
ooievaar,voortplanting,kn,bevat,300.0,50.0,nan
ooievaar,voortplanting,3150,bevat,300.0,50.0,nan
ooievaar,voortplanting,3140,bevat,300.0,50.0,nan
ooievaar,voortplanting,rbbvos,bevat,300.0,50.0,nan
paapje,bwk,hc,bevat,5.0,50.0,nan
paapje,bwk,2190,bevat,5.0,50.0,nan
paapje,bwk,6410,bevat,5.0,50.0,nan
paapje,bwk,rbbhc,bevat,5.0,50.0,nan
paapje,bwk,hf,bevat,5.0,50.0,nan
paapje,bwk,6430,bevat,5.0,50.0,nan
paapje,bwk,rbbhf,bevat,5.0,50.0,nan
paapje,bwk,hj+,exact,5.0,50.0,nan
paapje,bwk,hm,bevat,5.0,50.0,nan
paapje,bwk,6230,bevat,5.0,50.0,nan
paapje,bwk,hmm,bevat,5.0,50.0,nan
paapje,bwk,hme,bevat,5.0,50.0,nan
paapje,bwk,hmo,bevat,5.0,50.0,nan
paapje,bwk,hpr,bevat,5.0,50.0,nan
paapje,bwk,rbbkam,bevat,5.0,50.0,nan
paapje,bwk,rbbzil,bevat,5.0,50.0,nan
paapje,bwk,hr+,exact,5.0,50.0,nan
paapje,bwk,hu,bevat,5.0,50.0,nan
paapje,bwk,6120,bevat,5.0,50.0,nan
paapje,bwk,6510,bevat,5.0,50.0,nan
paapje,bwk,md,bevat,5.0,50.0,nan
paapje,bwk,7140,bevat,5.0,50.0,nan
paapje,bwk,mk,bevat,5.0,50.0,nan
paapje,bwk,mm,bevat,5.0,50.0,nan
paapje,bwk,mp,bevat,5.0,50.0,nan
paapje,bwk,2190_mp,bevat,5.0,50.0,nan
paapje,bwk,ms,bevat,5.0,50.0,nan
paapje,bwk,rbbms,bevat,5.0,50.0,nan
paapje,bwk,t,bevat,5.0,50.0,nan
paapje,bwk,7110,bevat,5.0,50.0,nan
paapje,bwk,tm,bevat,5.0,50.0,nan
paapje,bwk,7120,bevat,5.0,50.0,nan
paapje,bwkbos,91,bevat,5.0,50.0,nan
paapje,bwkbos,gml,exact,5.0,50.0,nan
paapje,bwkbos,gmn,exact,5.0,50.0,nan
paapje,bwkbos,f,bevat,5.0,50.0,nan
paapje,bwkbos,n,exact,5.0,50.0,nan
paapje,bwkbos,n+,exact,5.0,50.0,nan
paapje,bwkbos,n-,exact,5.0,50.0,nan
paapje,bwkbos,l,exact,5.0,50.0,nan
paapje,bwkbos,ls,bevat,5.0,50.0,nan
paapje,bwkbos,lh,bevat,5.0,50.0,nan
paapje,bwkbos,p,bevat,5.0,50.0,nan
paapje,bwkbos,q,bevat,5.0,50.0,nan
paapje,bwkbos,ru,bevat,5.0,50.0,nan
paapje,bwkbos,2180,bevat,5.0,50.0,nan
paapje,bwkbos,v,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,ae,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,2190,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,3140,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,3150,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,aer,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,aev,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,ap,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,da,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,1310,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,1320,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,1330,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,ds,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,1130,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,1140,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,3270,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,hp+,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,hpr,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,rbbkam,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,rbbzil,bevat,5.0,50.0,nan
pijlstaart,foerageer_bwk,hpr+,bevat,5.0,50.0,nan
porseleinhoen,grasland,ces,bevat,3.0,50.0,nan
porseleinhoen,grasland,7140_oli,bevat,3.0,50.0,nan
porseleinhoen,grasland,hj,bevat,3.0,50.0,nan
porseleinhoen,grasland,hm,bevat,3.0,50.0,nan
porseleinhoen,grasland,6410,bevat,3.0,50.0,nan
porseleinhoen,grasland,hme,bevat,3.0,50.0,nan
porseleinhoen,grasland,hmm,bevat,3.0,50.0,nan
porseleinhoen,grasland,hpr+,exact,3.0,50.0,nan
porseleinhoen,grasland,2190,bevat,3.0,50.0,nan
porseleinhoen,grasland,rbbkam,bevat,3.0,50.0,nan
porseleinhoen,grasland,rbbzil,bevat,3.0,50.0,nan
porseleinhoen,grasland,hu,bevat,3.0,50.0,nan
porseleinhoen,grasland,6510,bevat,3.0,50.0,nan
porseleinhoen,grasland,ku,bevat,3.0,50.0,nan
porseleinhoen,grasland,3270,bevat,3.0,50.0,nan
porseleinhoen,grasland,6430,bevat,3.0,50.0,nan
porseleinhoen,moeras,hc,bevat,3.0,50.0,nan
porseleinhoen,moeras,2190,bevat,3.0,50.0,nan
porseleinhoen,moeras,6410,bevat,3.0,50.0,nan
porseleinhoen,moeras,rbbhc,bevat,3.0,50.0,nan
porseleinhoen,moeras,hf,bevat,3.0,50.0,nan
porseleinhoen,moeras,6430,bevat,3.0,50.0,nan
porseleinhoen,moeras,rbbhf,bevat,3.0,50.0,nan
porseleinhoen,moeras,mc,bevat,3.0,50.0,nan
porseleinhoen,moeras,rbbmc,bevat,3.0,50.0,nan
porseleinhoen,moeras,md,bevat,3.0,50.0,nan
porseleinhoen,moeras,7140,bevat,3.0,50.0,nan
porseleinhoen,moeras,91E0,bevat,3.0,50.0,nan
porseleinhoen,moeras,mk,bevat,3.0,50.0,nan
porseleinhoen,moeras,7230,bevat,3.0,50.0,nan
porseleinhoen,moeras,mm,bevat,3.0,50.0,nan
porseleinhoen,moeras,7210,bevat,3.0,50.0,nan
porseleinhoen,moeras,mp,bevat,3.0,50.0,nan
porseleinhoen,moeras,2190_mp,bevat,3.0,50.0,nan
porseleinhoen,moeras,mr,bevat,3.0,50.0,nan
porseleinhoen,moeras,1130,bevat,3.0,50.0,nan
porseleinhoen,moeras,1330,bevat,3.0,50.0,nan
porseleinhoen,moeras,6430_hw,bevat,3.0,50.0,nan
porseleinhoen,moeras,6430_mr,bevat,3.0,50.0,nan
porseleinhoen,moeras,rbbmr,bevat,3.0,50.0,nan
porseleinhoen,moeras,ms,bevat,3.0,50.0,nan
porseleinhoen,moeras,rbbms,bevat,3.0,50.0,nan
porseleinhoen,terril,kg,bevat,3.0,50.0,nan
purperreiger,voortplanting_bwk,mc,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,rbbmc,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,mcb,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,mdb,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,7140,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,91E0,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,mr,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,6430_mr,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,7140_mrd,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,rbbmr,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,mrb,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,mru,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,ru,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,2180,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,9160,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,91F0,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,rud,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,sf,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,rbbsf,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,7230,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,so,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,rbbso,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,va,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,vc,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,vf,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,vm,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,vn,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,vo,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,vt,bevat,100.0,50.0,nan
purperreiger,voortplanting_bwk,91D0,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,9110,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,9120,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,9130,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,9150,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,9160,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,2180,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,9190,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,q,bevat,100.0,50.0,nan
purperreiger,not_eikenbos,f,bevat,100.0,50.0,nan
purperreiger,moeras,ae,bevat,100.0,50.0,nan
purperreiger,moeras,3140,bevat,100.0,50.0,nan
purperreiger,moeras,3150,bevat,100.0,50.0,nan
purperreiger,moeras,aev,bevat,100.0,50.0,nan
purperreiger,moeras,ad,bevat,100.0,50.0,nan
purperreiger,moeras,ah,bevat,100.0,50.0,nan
purperreiger,moeras,rbbah,bevat,100.0,50.0,nan
purperreiger,moeras,aom,bevat,100.0,50.0,nan
purperreiger,moeras,3110,bevat,100.0,50.0,nan
purperreiger,moeras,3130,bevat,100.0,50.0,nan
purperreiger,moeras,hc,bevat,100.0,50.0,nan
purperreiger,moeras,rbbhc,bevat,100.0,50.0,nan
purperreiger,moeras,6410,bevat,100.0,50.0,nan
purperreiger,moeras,hf,bevat,100.0,50.0,nan
purperreiger,moeras,6430,bevat,100.0,50.0,nan
purperreiger,moeras,rbbhf,bevat,100.0,50.0,nan
purperreiger,moeras,hj,bevat,100.0,50.0,nan
purperreiger,moeras,kn,bevat,100.0,50.0,nan
purperreiger,moeras,ku,bevat,100.0,50.0,nan
purperreiger,moeras,3270,bevat,100.0,50.0,nan
purperreiger,moeras,kub,bevat,100.0,50.0,nan
purperreiger,moeras,k(mr,bevat,100.0,50.0,nan
purperreiger,moeras,mc,bevat,100.0,50.0,nan
purperreiger,moeras,rbbmc,bevat,100.0,50.0,nan
purperreiger,moeras,mcb,bevat,100.0,50.0,nan
purperreiger,moeras,mdb,bevat,100.0,50.0,nan
purperreiger,moeras,91E0,bevat,100.0,50.0,nan
purperreiger,moeras,mr,bevat,100.0,50.0,nan
purperreiger,moeras,6430_mr,bevat,100.0,50.0,nan
purperreiger,moeras,7140,bevat,100.0,50.0,nan
purperreiger,moeras,7140_mrd,bevat,100.0,50.0,nan
purperreiger,moeras,rbbmr,bevat,100.0,50.0,nan
purperreiger,moeras,mrb,bevat,100.0,50.0,nan
purperreiger,moeras,mru,bevat,100.0,50.0,nan
raaf,voortplanting_bwk,9110,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,9120,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,9130,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,9150,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,9160,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,9190,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,91E0,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,91F0,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,f,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,q,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,pi,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,pp,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,pa,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,pm,bevat,500.0,100.0,nan
raaf,voortplanting_bwk,c,bevat,500.0,100.0,nan
regenwulp,foerageer,ha,exact,100.0,50.0,nan
regenwulp,foerageer,2330,bevat,100.0,50.0,nan
regenwulp,foerageer,6230_ha,bevat,100.0,50.0,nan
regenwulp,foerageer,ha+,exact,100.0,50.0,nan
regenwulp,foerageer,hc,exact,100.0,50.0,nan
regenwulp,foerageer,2190,bevat,100.0,50.0,nan
regenwulp,foerageer,6410,bevat,100.0,50.0,nan
regenwulp,foerageer,rbbhc,bevat,100.0,50.0,nan
regenwulp,foerageer,hc+,exact,100.0,50.0,nan
regenwulp,foerageer,hj,exact,100.0,50.0,nan
regenwulp,foerageer,hj+,exact,100.0,50.0,nan
regenwulp,foerageer,hp,bevat,100.0,50.0,nan
regenwulp,foerageer,hp+,bevat,100.0,50.0,nan
regenwulp,foerageer,rbbkam,bevat,100.0,50.0,nan
regenwulp,foerageer,rbbzil,bevat,100.0,50.0,nan
regenwulp,foerageer,hpr,bevat,100.0,50.0,nan
regenwulp,foerageer,hpr+,bevat,100.0,50.0,nan
regenwulp,foerageer,hx,bevat,100.0,50.0,nan
regenwulp,foerageer,ku,bevat,100.0,50.0,nan
regenwulp,foerageer,6430,bevat,100.0,50.0,nan
regenwulp,foerageer_goed,hp,exact,100.0,50.0,nan
regenwulp,foerageer_goed,hp+,exact,100.0,50.0,nan
regenwulp,foerageer_goed,hpr,exact,100.0,50.0,nan
regenwulp,foerageer_goed,hpr+,exact,100.0,50.0,nan
regenwulp,plas,ae,bevat,100.0,50.0,nan
regenwulp,plas,2190,bevat,100.0,50.0,nan
regenwulp,plas,3140,bevat,100.0,50.0,nan
regenwulp,plas,3150,bevat,100.0,50.0,nan
regenwulp,plas,aer,bevat,100.0,50.0,nan
regenwulp,plas,aev,bevat,100.0,50.0,nan
regenwulp,plas,ah,bevat,100.0,50.0,nan
regenwulp,plas,rbbah,bevat,100.0,50.0,nan
regenwulp,plas,ao,bevat,100.0,50.0,nan
regenwulp,plas,3160,bevat,100.0,50.0,nan
regenwulp,plas,7140,bevat,100.0,50.0,nan
regenwulp,plas,7150,bevat,100.0,50.0,nan
regenwulp,plas,aom,bevat,100.0,50.0,nan
regenwulp,plas,3110,bevat,100.0,50.0,nan
regenwulp,plas,3130,bevat,100.0,50.0,nan
regenwulp,plas,apo,bevat,100.0,50.0,nan
regenwulp,plas,da,bevat,100.0,50.0,nan
regenwulp,plas,1310,bevat,100.0,50.0,nan
regenwulp,plas,1320,bevat,100.0,50.0,nan
regenwulp,plas,1330,bevat,100.0,50.0,nan
regenwulp,plas,ds,bevat,100.0,50.0,nan
regenwulp,plas,1130,bevat,100.0,50.0,nan
regenwulp,plas,1140,bevat,100.0,50.0,nan
regenwulp,slik,da,bevat,100.0,50.0,nan
regenwulp,slik,ds,bevat,100.0,50.0,nan
regenwulp,heide,ce,exact,100.0,50.0,nan
regenwulp,heide,ce+,exact,100.0,50.0,nan
regenwulp,heide,ct,exact,100.0,50.0,nan
regenwulp,heide,ct+,exact,100.0,50.0,nan
regenwulp,heideplas,ae,bevat,100.0,50.0,nan
regenwulp,heideplas,aer,bevat,100.0,50.0,nan
regenwulp,heideplas,aev,bevat,100.0,50.0,nan
regenwulp,heideplas,ah,bevat,100.0,50.0,nan
regenwulp,heideplas,ao,bevat,100.0,50.0,nan
regenwulp,heideplas,aom,bevat,100.0,50.0,nan
regenwulp,heideplas,apo,bevat,100.0,50.0,nan
regenwulp,akkers,b,bevat,100.0,50.0,nan
rietgans,foerageer_bwk,ae,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,2190,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,3140,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,3150,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,aer,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,aev,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,ah,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,rbbah,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,bk,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,bl,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,bs,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,bu,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,hc,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,6410,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,rbbhc,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,hp,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,hp+,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,rbbkam,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,rbbzil,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,hpr,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,hpr+,bevat,80.0,50.0,nan
rietgans,foerageer_bwk,hx,bevat,80.0,50.0,nan
roerdomp,openwater,3260,bevat,7.5,50.0,nan
roerdomp,openwater,3270,bevat,7.5,50.0,nan
roerdomp,openwater,ae,bevat,7.5,50.0,nan
roerdomp,openwater,2190,bevat,7.5,50.0,nan
roerdomp,openwater,3140,bevat,7.5,50.0,nan
roerdomp,openwater,3150,bevat,7.5,50.0,nan
roerdomp,openwater,ao,bevat,7.5,50.0,nan
roerdomp,openwater,3160,bevat,7.5,50.0,nan
roerdomp,openwater,7140,bevat,7.5,50.0,nan
roerdomp,openwater,7150,bevat,7.5,50.0,nan
roerdomp,openwater,3110,bevat,7.5,50.0,nan
roerdomp,openwater,3130,bevat,7.5,50.0,nan
roerdomp,openwater,ap,bevat,7.5,50.0,nan
roerdomp,openwater,apo,bevat,7.5,50.0,nan
roerdomp,rietland,mr,bevat,7.5,50.0,nan
roerdomp,rietland,2190,bevat,7.5,50.0,nan
roerdomp,rietland,6430_hw,bevat,7.5,50.0,nan
roerdomp,rietland,6430_mr,bevat,7.5,50.0,nan
roerdomp,rietland,7140,bevat,7.5,50.0,nan
roerdomp,rietland,7140_mrd,bevat,7.5,50.0,nan
roerdomp,rietland,rbbmr,bevat,7.5,50.0,nan
roerdomp,zegge,mc,bevat,7.5,50.0,nan
roerdomp,zegge,rbbmc,bevat,7.5,50.0,nan
roerdomp,moeras,hc,bevat,7.5,50.0,nan
roerdomp,moeras,2190,bevat,7.5,50.0,nan
roerdomp,moeras,6410,bevat,7.5,50.0,nan
roerdomp,moeras,rbbhc,bevat,7.5,50.0,nan
roerdomp,moeras,hf,bevat,7.5,50.0,nan
roerdomp,moeras,6430,bevat,7.5,50.0,nan
roerdomp,moeras,rbbhf,bevat,7.5,50.0,nan
roerdomp,moeras,md,bevat,7.5,50.0,nan
roerdomp,moeras,7140,bevat,7.5,50.0,nan
roerdomp,moeras,91E0,bevat,7.5,50.0,nan
roerdomp,moeras,mk,bevat,7.5,50.0,nan
roerdomp,moeras,7230,bevat,7.5,50.0,nan
roerdomp,moeras,ms,bevat,7.5,50.0,nan
roerdomp,moeras,rbbms,bevat,7.5,50.0,nan
roerdomp,moeras,mz,bevat,7.5,50.0,nan
roerdomp,moeras,1330_da,bevat,7.5,50.0,nan
roerdomp,moeras,1330_hpr,bevat,7.5,50.0,nan
roerdomp,grasland,hj,bevat,7.5,50.0,nan
roerdomp,struweel,sf,bevat,7.5,50.0,nan
roerdomp,struweel,2180,bevat,7.5,50.0,nan
roerdomp,struweel,91E0,bevat,7.5,50.0,nan
roerdomp,struweel,rbbsf,bevat,7.5,50.0,nan
roerdomp,struweel,so,bevat,7.5,50.0,nan
roerdomp,struweel,rbbso,bevat,7.5,50.0,nan
roerdomp,estuarium,1130,exact,7.5,50.0,nan
slobeend,foerageer_bwk,ae,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,2190,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,3140,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,3150,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,aer,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,aev,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,ah,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,rbbah,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,aom,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,3110,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,3130,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,ap,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,hp+,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,rbbkam,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,rbbzil,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,hpr,bevat,5.0,50.0,nan
slobeend,foerageer_bwk,hpr+,bevat,5.0,50.0,nan
smient,foerageer_bwk,ae,bevat,5.0,50.0,nan
smient,foerageer_bwk,2190,bevat,5.0,50.0,nan
smient,foerageer_bwk,3140,bevat,5.0,50.0,nan
smient,foerageer_bwk,3150,bevat,5.0,50.0,nan
smient,foerageer_bwk,aer,bevat,5.0,50.0,nan
smient,foerageer_bwk,aev,bevat,5.0,50.0,nan
smient,foerageer_bwk,ah,bevat,5.0,50.0,nan
smient,foerageer_bwk,rbbah,bevat,5.0,50.0,nan
smient,foerageer_bwk,ap,bevat,5.0,50.0,nan
smient,foerageer_bwk,da,bevat,5.0,50.0,nan
smient,foerageer_bwk,1310,bevat,5.0,50.0,nan
smient,foerageer_bwk,1320,bevat,5.0,50.0,nan
smient,foerageer_bwk,1330,bevat,5.0,50.0,nan
smient,foerageer_bwk,ds,bevat,5.0,50.0,nan
smient,foerageer_bwk,1130,bevat,5.0,50.0,nan
smient,foerageer_bwk,1140,bevat,5.0,50.0,nan
smient,foerageer_bwk,3270,bevat,5.0,50.0,nan
smient,foerageer_bwk,hp,bevat,5.0,50.0,nan
smient,foerageer_bwk,hp+,bevat,5.0,50.0,nan
smient,foerageer_bwk,hpr,bevat,5.0,50.0,nan
smient,foerageer_bwk,hpr+,bevat,5.0,50.0,nan
smient,foerageer_bwk,rbbkam,bevat,5.0,50.0,nan
smient,foerageer_bwk,rbbzil,bevat,5.0,50.0,nan
steenloper,foerageer_bwk,da,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,1310,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,1320,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,1330,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,dl,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,1140,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,2110,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,dla,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,dls,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,ds,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,1130,bevat,30.0,50.0,nan
steenloper,foerageer_bwk,1140,bevat,30.0,50.0,nan
steenuil,akker,bl,bevat,50.0,50.0,10000.0
steenuil,akker,bk,bevat,50.0,50.0,10000.0
steenuil,grasland,hp,exact,50.0,50.0,10000.0
steenuil,grasland,hp+,exact,50.0,50.0,10000.0
steenuil,grasland,rbbkam,bevat,50.0,50.0,10000.0
steenuil,grasland,rbbzil,bevat,50.0,50.0,10000.0
steenuil,grasland,hpr,bevat,50.0,50.0,10000.0
steenuil,grasland,hr,bevat,50.0,50.0,10000.0
steenuil,grasland,kj,bevat,50.0,50.0,10000.0
steenuil,grasland,rbbvos,bevat,50.0,50.0,10000.0
steenuil,kle_bwk,kb,bevat,50.0,50.0,10000.0
steenuil,kle_bwk,kh,bevat,50.0,50.0,10000.0
steenuil,kle_bwk,kj,bevat,50.0,50.0,10000.0
steenuil,kle_bwk,kw,bevat,50.0,50.0,10000.0
steltkluut,voortplanting1,hpr,bevat,2.0,50.0,nan
steltkluut,voortplanting1,1310,bevat,2.0,50.0,nan
steltkluut,voortplanting1,1330,bevat,2.0,50.0,nan
steltkluut,voortplanting1,rbbkam,bevat,2.0,50.0,nan
steltkluut,voortplanting1,rbbzil,bevat,2.0,50.0,nan
steltkluut,voortplanting1,hpr+,bevat,2.0,50.0,nan
steltkluut,voortplanting1,2190,bevat,2.0,50.0,nan
steltkluut,voortplanting1,kn,bevat,2.0,50.0,nan
steltkluut,voortplanting1,3140,bevat,2.0,50.0,nan
steltkluut,voortplanting1,3150,bevat,2.0,50.0,nan
steltkluut,voortplanting1,ku,bevat,2.0,50.0,nan
steltkluut,voortplanting1,3270,bevat,2.0,50.0,nan
steltkluut,voortplanting1,6430,bevat,2.0,50.0,nan
steltkluut,voortplanting1,kz,bevat,2.0,50.0,nan
steltkluut,foerageer1,3110,bevat,2.0,50.0,nan
steltkluut,foerageer1,ad,bevat,2.0,50.0,nan
steltkluut,foerageer1,ae,bevat,2.0,50.0,nan
steltkluut,foerageer1,2190,bevat,2.0,50.0,nan
steltkluut,foerageer1,3140,bevat,2.0,50.0,nan
steltkluut,foerageer1,3150,bevat,2.0,50.0,nan
steltkluut,foerageer1,aer,bevat,2.0,50.0,nan
steltkluut,foerageer1,ah,bevat,2.0,50.0,nan
steltkluut,foerageer1,da,bevat,2.0,50.0,nan
steltkluut,foerageer1,1310,bevat,2.0,50.0,nan
steltkluut,foerageer1,1330,bevat,2.0,50.0,nan
steltkluut,foerageer1,1320,bevat,2.0,50.0,nan
steltkluut,foerageer1,ds,bevat,2.0,50.0,nan
steltkluut,foerageer1,1130,bevat,2.0,50.0,nan
steltkluut,foerageer1,1140,bevat,2.0,50.0,nan
